timestamp,transformer_id,operator,step,from_winding,to_winding,measured_v,expected_v,tolerance_pct,deviation_pct,result,error
2026-05-18T12:41:10.044825,multi_tap_230_115_24,Unknown,1,P1,S1,112.556,115.000,5.0,2.13,PASS,
2026-05-18T12:41:11.036427,multi_tap_230_115_24,Unknown,2,P1,S2,23.906,24.000,5.0,0.39,PASS,
2026-05-18T12:41:12.059578,multi_tap_230_115_24,Unknown,3,P1,S1,57.260,57.500,5.0,0.42,PASS,
